model,arm,phase3_type,image_idx,y_true,k_corr,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_low_freq_rand
standard,C_full,pixel,104,3,5,1.7666612193952922,211,jpeg,1.7396384819026294,1.7397076983968784,0.015295936309686127,19,1308,1.7666612193952922,,,13.70519829588371,,,14.802924252510117,3.0099001956000007,3.567131595570655
standard,E_rand,random_sub,104,3,5,1.7666612193952922,211,jpeg,1.7641679553398437,1.7641679553398437,0.0014112858923239905,18,1301,1.7666612193952922,,,13.70519829588371,,,14.802924252510117,3.0099001956000007,3.567131595570655
standard,E_corr,corrupt_sub,104,3,5,1.7666612193952922,211,jpeg,1.7264586390471346,1.788116662090799,0.022756247721291173,14,1297,1.7666612193952922,,,13.70519829588371,,,14.802924252510117,3.0099001956000007,3.567131595570655
robust,C_full,pixel,104,3,4,5.701989700515518,197,fractal_random,5.516996940349824,5.520757177006635,0.03244354512758397,7,1329,,5.855224199076281,,8.244391884388344,,,,5.701989700515518,7.316760246095574
robust,E_rand,random_sub,104,3,4,5.701989700515518,197,fractal_random,5.696664308439114,5.696664308439114,0.000933953296324246,15,1316,,5.855224199076281,,8.244391884388344,,,,5.701989700515518,7.316760246095574
robust,E_corr,corrupt_sub,104,3,4,5.701989700515518,197,fractal_random,5.2219833934976245,5.223655033795896,0.08418224729071254,18,1319,,5.855224199076281,,8.244391884388344,,,,5.701989700515518,7.316760246095574
standard,C_full,pixel,105,0,4,0.9133688572997627,185,fractal_random,0.9078027796993571,0.9084027558284458,0.006094008522319105,5,1341,1.6075960001711913,,18.005164716834056,,,,,0.9133688572997627,6.897816237422861
standard,E_rand,random_sub,105,0,4,0.9133688572997627,185,fractal_random,0.9131255770268477,0.9131312357707719,0.00026635490248069353,18,1332,1.6075960001711913,,18.005164716834056,,,,,0.9133688572997627,6.897816237422861
standard,E_corr,corrupt_sub,105,0,4,0.9133688572997627,185,fractal_random,0.8768288589535943,0.8879966343650475,0.040005741441845724,16,1340,1.6075960001711913,,18.005164716834056,,,,,0.9133688572997627,6.897816237422861
robust,C_full,pixel,105,0,5,5.5435403610202965,243,fractal_random,5.5435403610202965,5.609360205770058,0.0,4,1283,,6.671261478304149,22.622529221223708,6.825854574732822,,,,5.5435403610202965,7.859540170728748
robust,E_rand,random_sub,105,0,5,5.5435403610202965,243,fractal_random,5.539906312437325,5.551322280243107,0.0006555465183449097,16,1284,,6.671261478304149,22.622529221223708,6.825854574732822,,,,5.5435403610202965,7.859540170728748
robust,E_corr,corrupt_sub,105,0,5,5.5435403610202965,243,fractal_random,4.242496478021043,4.243368144984812,0.23469548307929958,16,1262,,6.671261478304149,22.622529221223708,6.825854574732822,,,,5.5435403610202965,7.859540170728748
standard,C_full,pixel,106,4,8,2.225780331958655,346,fractal_random,1.778119858903485,1.7914638088363726,0.20112518141502098,14,1181,2.6270658005335186,2.9274131308396063,28.32819922569888,12.127777478765116,12.12761711895001,,7.651476342774081,2.225780331958655,4.683877610302231
standard,E_rand,random_sub,106,4,8,2.225780331958655,346,fractal_random,2.223800631581459,2.2238006315909216,0.000889441041764478,15,1163,2.6270658005335186,2.9274131308396063,28.32819922569888,12.127777478765116,12.12761711895001,,7.651476342774081,2.225780331958655,4.683877610302231
standard,E_corr,corrupt_sub,106,4,8,2.225780331958655,346,fractal_random,1.6788981535576741,1.6870086915559483,0.24570357215787436,16,1164,2.6270658005335186,2.9274131308396063,28.32819922569888,12.127777478765116,12.12761711895001,,7.651476342774081,2.225780331958655,4.683877610302231
robust,C_full,pixel,106,4,5,6.858501226516286,243,fractal_random,6.105748042644356,6.141273385244539,0.10975476405277025,15,1284,,,19.169213233001322,12.979717823381428,12.979723419023047,,,6.858501226516286,8.62104874957712
robust,E_rand,random_sub,106,4,5,6.858501226516286,243,fractal_random,6.857370075168169,6.873738256985646,0.00016492690031808907,13,1261,,,19.169213233001322,12.979717823381428,12.979723419023047,,,6.858501226516286,8.62104874957712
robust,E_corr,corrupt_sub,106,4,5,6.858501226516286,243,fractal_random,6.379040392602366,6.5084422506734745,0.06990752324432513,17,1271,,,19.169213233001322,12.979717823381428,12.979723419023047,,,6.858501226516286,8.62104874957712
standard,C_full,pixel,107,7,7,1.7284722310494711,299,fractal_random,1.6230163270325828,1.6344626282958439,0.06101104901920176,14,1228,,2.397742475094919,25.328478060842798,12.096018880880257,12.095969950372062,,7.508631263112735,1.7284722310494711,5.128099130933918
standard,E_rand,random_sub,107,7,7,1.7284722310494711,299,fractal_random,1.726851516212987,1.7268929419096393,0.0009376574337559004,14,1206,,2.397742475094919,25.328478060842798,12.096018880880257,12.095969950372062,,7.508631263112735,1.7284722310494711,5.128099130933918
standard,E_corr,corrupt_sub,107,7,7,1.7284722310494711,299,fractal_random,1.5987815609965752,1.6013100007234777,0.07503196622033785,17,1209,,2.397742475094919,25.328478060842798,12.096018880880257,12.095969950372062,,7.508631263112735,1.7284722310494711,5.128099130933918
robust,C_full,pixel,107,7,6,3.5903434759769213,290,blur,3.537696173255687,3.537696173255687,0.014663583880901263,15,1236,,3.5903434759769213,12.141986721288808,7.491263913810079,7.491230952860219,,,7.52860217550608,7.479000938778963
robust,E_rand,random_sub,107,7,6,3.5903434759769213,290,blur,3.5858405015003156,3.586884653205975,0.0012541904435425615,14,1212,,3.5903434759769213,12.141986721288808,7.491263913810079,7.491230952860219,,,7.52860217550608,7.479000938778963
robust,E_corr,corrupt_sub,107,7,6,3.5903434759769213,290,blur,3.490646763841316,3.596004713993917,0.02776801517812393,15,1237,,3.5903434759769213,12.141986721288808,7.491263913810079,7.491230952860219,,,7.52860217550608,7.479000938778963
standard,C_full,pixel,108,8,7,1.6550600926575387,303,blur,1.6550600926575387,1.665539492915433,0.0,2,1223,3.510211455510692,1.6550600926575387,22.172863157831536,11.011569797096303,,,7.166833578498494,2.9110618622969398,10.201997145594019
standard,E_rand,random_sub,108,8,7,1.6550600926575387,303,blur,1.6547283100281343,1.6628427297904376,0.00020046560899896423,22,1224,3.510211455510692,1.6550600926575387,22.172863157831536,11.011569797096303,,,7.166833578498494,2.9110618622969398,10.201997145594019
standard,E_corr,corrupt_sub,108,8,7,1.6550600926575387,303,blur,1.6435944668697402,1.7650440559774536,0.006927619026441579,13,1224,3.510211455510692,1.6550600926575387,22.172863157831536,11.011569797096303,,,7.166833578498494,2.9110618622969398,10.201997145594019
robust,C_full,pixel,108,8,5,3.861884213201358,215,posterize,3.861884213201358,3.8891751284112437,0.0,12,1304,,,17.45995581722336,,12.450135959412908,,3.861884213201358,4.893529989973158,5.596755976216332
robust,E_rand,random_sub,108,8,5,3.861884213201358,215,posterize,3.860980295838853,3.86127469656892,0.00023406122830281725,17,1294,,,17.45995581722336,,12.450135959412908,,3.861884213201358,4.893529989973158,5.596755976216332
robust,E_corr,corrupt_sub,108,8,5,3.861884213201358,215,posterize,3.123404556586962,3.1593581287864145,0.19122263015809682,17,1297,,,17.45995581722336,,12.450135959412908,,3.861884213201358,4.893529989973158,5.596755976216332
standard,C_full,pixel,109,1,5,3.2689033823289693,245,blur,2.7881176642982135,2.7881176642982135,0.14707859541820237,17,1274,4.8406443483167925,3.2689033823289693,31.79660747118491,10.839669539391608,,,,5.058537224392694,
standard,E_rand,random_sub,109,1,5,3.2689033823289693,245,blur,3.268794047064256,3.270078219002384,3.344707748308068e-05,16,1282,4.8406443483167925,3.2689033823289693,31.79660747118491,10.839669539391608,,,,5.058537224392694,
standard,E_corr,corrupt_sub,109,1,5,3.2689033823289693,245,blur,2.921508467958557,2.932694374295515,0.10627261614655206,19,1267,4.8406443483167925,3.2689033823289693,31.79660747118491,10.839669539391608,,,,5.058537224392694,
robust,C_full,pixel,109,1,7,5.084754047154322,336,blur,5.084754047154322,5.109453034885241,0.0,3,1190,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,10.375541310265847
robust,E_rand,random_sub,109,1,7,5.084754047154322,336,blur,5.084754047154322,5.158405870671582,0.0,3,1190,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,10.375541310265847
robust,E_corr,corrupt_sub,109,1,7,5.084754047154322,336,blur,4.864831827386201,4.897988238434702,0.04325129941952663,14,1180,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,10.375541310265847
standard,C_full,pixel,110,2,5,2.2347474812087196,240,blur,2.228346607421567,2.228346607421567,0.002864249245597324,18,1283,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,15.29004416926903
standard,E_rand,random_sub,110,2,5,2.2347474812087196,240,blur,2.2342675740080087,2.2418992842589622,0.0002147478427635699,4,1286,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,15.29004416926903
standard,E_corr,corrupt_sub,110,2,5,2.2347474812087196,240,blur,2.233360262762095,2.2448336635424373,0.0006207495291030743,13,1286,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,15.29004416926903
robust,C_full,pixel,110,2,4,3.5370620702168165,199,blur,3.5370620702168165,3.602735721911451,0.0,7,1327,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,
robust,E_rand,random_sub,110,2,4,3.5370620702168165,199,blur,3.536909242074457,3.5369092420744574,4.3207650678897666e-05,25,1324,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,
robust,E_corr,corrupt_sub,110,2,4,3.5370620702168165,199,blur,3.5004862959523755,3.5727996710268157,0.01034072163234585,16,1314,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,
standard,C_full,pixel,111,8,7,1.3184291629019826,300,blur,1.3090297030452314,1.3216572377986304,0.007129286973645374,19,1227,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,5.744711101925953
standard,E_rand,random_sub,111,8,7,1.3184291629019826,300,blur,1.3175785495797938,1.3264892752986825,0.0006451718045409082,19,1227,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,5.744711101925953
standard,E_corr,corrupt_sub,111,8,7,1.3184291629019826,300,blur,1.2815173744010624,1.2837900077531017,0.02799679310769647,14,1212,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,5.744711101925953
robust,C_full,pixel,111,8,4,5.526838952055748,173,fractal_random,5.153058509665033,5.186573053187873,0.06763005863445395,13,1349,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,7.333387166404333
robust,E_rand,random_sub,111,8,4,5.526838952055748,173,fractal_random,5.52241124980446,5.561314587619203,0.0008011274237764884,17,1349,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,7.333387166404333
robust,E_corr,corrupt_sub,111,8,4,5.526838952055748,173,fractal_random,4.931378846652781,4.932796194659998,0.1077397243828646,19,1341,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,7.333387166404333
standard,C_full,pixel,112,8,7,1.7335519068031833,304,blur,1.7299360997850195,1.737584425725458,0.002085779493520693,19,1223,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,5.792672404137616
standard,E_rand,random_sub,112,8,7,1.7335519068031833,304,blur,1.7335519068031833,1.7435560894019049,0.0,2,1222,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,5.792672404137616
standard,E_corr,corrupt_sub,112,8,7,1.7335519068031833,304,blur,1.7335519068031833,1.7764644147045308,0.0,2,1222,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,5.792672404137616
robust,C_full,pixel,112,8,3,3.8985068039808355,148,fractal_random,3.847931563723648,3.8890016301404873,0.012972977296216081,13,1379,,,12.345037949245269,,,,,3.8985068039808355,4.592229650858532
robust,E_rand,random_sub,112,8,3,3.8985068039808355,148,fractal_random,3.8971860668658636,3.8984116711679975,0.0003387802513575989,17,1358,,,12.345037949245269,,,,,3.8985068039808355,4.592229650858532
robust,E_corr,corrupt_sub,112,8,3,3.8985068039808355,148,fractal_random,3.894890656213871,3.8961128431377814,0.0009275725165522328,16,1366,,,12.345037949245269,,,,,3.8985068039808355,4.592229650858532
standard,C_full,pixel,113,3,4,2.5344759926606484,164,low_freq_rand,1.2087794748399863,1.2087862883227025,0.5230653285569177,18,1362,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,2.5344759926606484
standard,E_rand,random_sub,113,3,4,2.5344759926606484,164,low_freq_rand,2.5341093860868784,2.5341782757955444,0.00014464787783809716,17,1349,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,2.5344759926606484
standard,E_corr,corrupt_sub,113,3,4,2.5344759926606484,164,low_freq_rand,1.9060970264685866,1.9262287621840364,0.24793249887224247,19,1363,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,2.5344759926606484
robust,C_full,pixel,113,3,4,6.904737731130117,202,low_freq_rand,5.988552903516553,5.990179086801087,0.13268930164905918,17,1316,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,6.904737731130117
robust,E_rand,random_sub,113,3,4,6.904737731130117,202,low_freq_rand,6.903032509227159,6.90382918812907,0.0002469640367758649,17,1310,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,6.904737731130117
robust,E_corr,corrupt_sub,113,3,4,6.904737731130117,202,low_freq_rand,6.132934358672537,6.304943637300883,0.11177881079796748,17,1305,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,6.904737731130117
standard,C_full,pixel,114,2,7,1.7761046627963464,303,fractal_random,1.1162528624402537,1.1176755625906583,0.3715162817697942,16,1203,2.028082595180713,2.0270328003732043,17.13058211058373,8.298027441090847,,,6.667246135585977,1.7761046627963464,12.600562362830736
standard,E_rand,random_sub,114,2,7,1.7761046627963464,303,fractal_random,1.7746541555956963,1.774654155595697,0.0008166788990725245,23,1209,2.028082595180713,2.0270328003732043,17.13058211058373,8.298027441090847,,,6.667246135585977,1.7761046627963464,12.600562362830736
standard,E_corr,corrupt_sub,114,2,7,1.7761046627963464,303,fractal_random,1.519522596307005,1.5250150571971395,0.14446337080460778,16,1210,2.028082595180713,2.0270328003732043,17.13058211058373,8.298027441090847,,,6.667246135585977,1.7761046627963464,12.600562362830736
robust,C_full,pixel,114,2,4,6.16111295709169,222,blur,4.539837277045513,4.544229586659698,0.2631465599376851,14,1291,6.279542572251176,6.16111295709169,11.064141263543068,8.181633819835,,,,,
robust,E_rand,random_sub,114,2,4,6.16111295709169,222,blur,6.16111295709169,6.208115540146691,0.0,9,1304,6.279542572251176,6.16111295709169,11.064141263543068,8.181633819835,,,,,
robust,E_corr,corrupt_sub,114,2,4,6.16111295709169,222,blur,5.699066128596357,5.7264989914227185,0.07499405248908773,14,1303,6.279542572251176,6.16111295709169,11.064141263543068,8.181633819835,,,,,
standard,C_full,pixel,115,4,8,2.248400643975329,351,jpeg,2.190475575503811,2.1935178533371613,0.02576278770722207,16,1151,2.248400643975329,2.373388758738318,21.755995874498332,11.087977917163084,11.08781738892692,,13.107421705026916,3.128249107451333,5.157988014337797
standard,E_rand,random_sub,115,4,8,2.248400643975329,351,jpeg,2.245879258986933,2.2470707406555483,0.001121412678452902,14,1170,2.248400643975329,2.373388758738318,21.755995874498332,11.087977917163084,11.08781738892692,,13.107421705026916,3.128249107451333,5.157988014337797
standard,E_corr,corrupt_sub,115,4,8,2.248400643975329,351,jpeg,2.246535629570001,2.287389907776322,0.0008294849097846404,12,1173,2.248400643975329,2.373388758738318,21.755995874498332,11.087977917163084,11.08781738892692,,13.107421705026916,3.128249107451333,5.157988014337797
robust,C_full,pixel,115,4,6,6.891182441317263,267,low_freq_rand,6.88129976918142,7.060263236372049,0.0014341039756239655,15,1260,,,11.83212478123215,10.41786280879972,10.417800610999686,,11.11065171098965,8.414279030740609,6.891182441317263
robust,E_rand,random_sub,115,4,6,6.891182441317263,267,low_freq_rand,6.879972548099491,6.880467885314893,0.001626700978131391,17,1260,,,11.83212478123215,10.41786280879972,10.417800610999686,,11.11065171098965,8.414279030740609,6.891182441317263
robust,E_corr,corrupt_sub,115,4,6,6.891182441317263,267,low_freq_rand,6.408621215943054,6.464930071721848,0.07002589606116523,14,1247,,,11.83212478123215,10.41786280879972,10.417800610999686,,11.11065171098965,8.414279030740609,6.891182441317263
standard,C_full,pixel,116,1,6,2.6528386048592605,258,jpeg,2.6528386048592605,2.6687613787665168,0.0,3,1268,2.6528386048592605,4.8467798229458445,23.897814081417646,16.042656419487553,,,12.82186068095571,4.231352766853572,
standard,E_rand,random_sub,116,1,6,2.6528386048592605,258,jpeg,2.6487708068325495,2.6492777912367464,0.0015333756148074393,16,1250,2.6528386048592605,4.8467798229458445,23.897814081417646,16.042656419487553,,,12.82186068095571,4.231352766853572,
standard,E_corr,corrupt_sub,116,1,6,2.6528386048592605,258,jpeg,2.606088453875806,2.685177023524273,0.01762268948356724,15,1268,2.6528386048592605,4.8467798229458445,23.897814081417646,16.042656419487553,,,12.82186068095571,4.231352766853572,
robust,C_full,pixel,116,1,6,6.90612263236469,290,blur,6.90612263236469,6.9370993195983415,0.0,7,1236,7.412888404397927,6.90612263236469,14.847118698000868,11.390173647471405,,,,8.126002361730588,11.045392917210311
robust,E_rand,random_sub,116,1,6,6.90612263236469,290,blur,6.90612263236469,6.991193005997727,0.0,8,1236,7.412888404397927,6.90612263236469,14.847118698000868,11.390173647471405,,,,8.126002361730588,11.045392917210311
robust,E_corr,corrupt_sub,116,1,6,6.90612263236469,290,blur,6.90612263236469,7.077079921802563,0.0,2,1236,7.412888404397927,6.90612263236469,14.847118698000868,11.390173647471405,,,,8.126002361730588,11.045392917210311
standard,C_full,pixel,117,8,8,2.900909921230105,355,blur,2.8984666267598604,2.8984666267598604,0.0008422510648688286,15,1164,4.516243605798412,2.900909921230105,27.442666900253503,11.787016291195608,11.787030003572363,,10.998940510808362,6.577319857272757,6.352767484511621
standard,E_rand,random_sub,117,8,8,2.900909921230105,355,blur,2.8967280759229954,2.896743475742422,0.0014415633096722833,19,1165,4.516243605798412,2.900909921230105,27.442666900253503,11.787016291195608,11.787030003572363,,10.998940510808362,6.577319857272757,6.352767484511621
standard,E_corr,corrupt_sub,117,8,8,2.900909921230105,355,blur,2.879176065151271,2.9138479470829015,0.007492082370354409,12,1145,4.516243605798412,2.900909921230105,27.442666900253503,11.787016291195608,11.787030003572363,,10.998940510808362,6.577319857272757,6.352767484511621
robust,C_full,pixel,117,8,3,7.216572617135776,153,low_freq_rand,7.162211403899469,7.182165847229175,0.007532829796131484,9,1373,,,20.71983746446013,,,,,7.293949784012274,7.216572617135776
robust,E_rand,random_sub,117,8,3,7.216572617135776,153,low_freq_rand,7.204537439911452,7.205527759611002,0.0016677137282240695,18,1366,,,20.71983746446013,,,,,7.293949784012274,7.216572617135776
robust,E_corr,corrupt_sub,117,8,3,7.216572617135776,153,low_freq_rand,6.787932189021541,6.788504235947969,0.05939667635248709,17,1358,,,20.71983746446013,,,,,7.293949784012274,7.216572617135776
standard,C_full,pixel,118,9,5,3.766585741557926,242,blur,3.766506342361133,3.7786340233759277,2.107988566856689e-05,7,1284,,3.766585741557926,27.409503063513394,15.154628724056481,,,,6.013196674504178,10.609251895894847
standard,E_rand,random_sub,118,9,5,3.766585741557926,242,blur,3.7665581373175856,3.786246198481338,7.328716836481463e-06,4,1284,,3.766585741557926,27.409503063513394,15.154628724056481,,,,6.013196674504178,10.609251895894847
standard,E_corr,corrupt_sub,118,9,5,3.766585741557926,242,blur,3.6559756915335253,3.7237907971745483,0.029366130924355447,17,1279,,3.766585741557926,27.409503063513394,15.154628724056481,,,,6.013196674504178,10.609251895894847
robust,C_full,pixel,118,9,4,8.59448772722012,202,blur,8.586587870222823,8.586587870222823,0.0009191771805405256,19,1316,,8.59448772722012,18.3778159408631,11.436558611929494,,,,11.544070540397339,
robust,E_rand,random_sub,118,9,4,8.59448772722012,202,blur,8.592725362902605,8.593085419243437,0.000205057517498397,19,1312,,8.59448772722012,18.3778159408631,11.436558611929494,,,,11.544070540397339,
robust,E_corr,corrupt_sub,118,9,4,8.59448772722012,202,blur,8.42734375768145,8.510527745961175,0.019447810601823007,18,1325,,8.59448772722012,18.3778159408631,11.436558611929494,,,,11.544070540397339,
standard,C_full,pixel,119,1,8,0.7056497596316911,342,fractal_random,0.6099924479390618,0.6101625451687593,0.13555919262632063,11,1184,1.099014601790549,1.8134092958011439,14.440723685269708,8.830677417213531,,6.170447429046845,10.336475434722127,0.7056497596316911,1.7305416178101587
standard,E_rand,random_sub,119,1,8,0.7056497596316911,342,fractal_random,0.7048663543968778,0.7048663543968778,0.0011101898982040779,15,1179,1.099014601790549,1.8134092958011439,14.440723685269708,8.830677417213531,,6.170447429046845,10.336475434722127,0.7056497596316911,1.7305416178101587
standard,E_corr,corrupt_sub,119,1,8,0.7056497596316911,342,fractal_random,0.5772724691934841,0.5875110346205119,0.1819277746303104,16,1185,1.099014601790549,1.8134092958011439,14.440723685269708,8.830677417213531,,6.170447429046845,10.336475434722127,0.7056497596316911,1.7305416178101587
robust,C_full,pixel,119,1,6,4.187973586327117,293,blur,4.173471251736433,4.173471251844806,0.003462852449220659,17,1210,4.674845681076376,4.187973586327117,10.164502675841895,8.513357025608663,,,,6.060667779324555,12.208944057748557
robust,E_rand,random_sub,119,1,6,4.187973586327117,293,blur,4.184602124195299,4.186197384149047,0.0008050342396678083,14,1207,4.674845681076376,4.187973586327117,10.164502675841895,8.513357025608663,,,,6.060667779324555,12.208944057748557
robust,E_corr,corrupt_sub,119,1,6,4.187973586327117,293,blur,3.749123360764997,3.8194568904428055,0.10478820281839334,16,1226,4.674845681076376,4.187973586327117,10.164502675841895,8.513357025608663,,,,6.060667779324555,12.208944057748557
standard,C_full,pixel,120,2,7,0.730655273921162,297,fractal_random,0.7031349621042049,0.7095638552610564,0.03766524761980516,15,1230,1.4752818140910477,1.5801767329366085,16.29241142964118,7.51232622697672,,,3.629798625408711,0.730655273921162,17.81798924049583
standard,E_rand,random_sub,120,2,7,0.730655273921162,297,fractal_random,0.7286769110515735,0.7286769110515735,0.0027076556348815044,21,1211,1.4752818140910477,1.5801767329366085,16.29241142964118,7.51232622697672,,,3.629798625408711,0.730655273921162,17.81798924049583
standard,E_corr,corrupt_sub,120,2,7,0.730655273921162,297,fractal_random,0.6748764073797373,0.6790284749985677,0.07634087993655306,14,1206,1.4752818140910477,1.5801767329366085,16.29241142964118,7.51232622697672,,,3.629798625408711,0.730655273921162,17.81798924049583
robust,C_full,pixel,120,2,4,5.1348808025064345,196,fractal_random,5.104436367996612,5.105215234531094,0.0059289466845973155,11,1308,,8.350890322859964,9.135690425326265,7.40742978613127,,,,5.1348808025064345,
robust,E_rand,random_sub,120,2,4,5.1348808025064345,196,fractal_random,5.131406448389084,5.13140644840669,0.0006766182606720704,21,1314,,8.350890322859964,9.135690425326265,7.40742978613127,,,,5.1348808025064345,
robust,E_corr,corrupt_sub,120,2,4,5.1348808025064345,196,fractal_random,3.791881662917527,3.7925678033712105,0.2615443651454117,17,1323,,8.350890322859964,9.135690425326265,7.40742978613127,,,,5.1348808025064345,
standard,C_full,pixel,121,9,7,3.795984390619116,306,blur,3.795984390619116,3.819983847463042,0.0,3,1220,7.477546160619918,3.795984390619116,29.183170619486038,13.780939585090309,,,10.043435870823945,5.06657899347244,7.720784134839784
standard,E_rand,random_sub,121,9,7,3.795984390619116,306,blur,3.795984390619116,3.8601145809531103,0.0,3,1220,7.477546160619918,3.795984390619116,29.183170619486038,13.780939585090309,,,10.043435870823945,5.06657899347244,7.720784134839784
standard,E_corr,corrupt_sub,121,9,7,3.795984390619116,306,blur,3.795984390619116,3.898203445761488,0.0,14,1214,7.477546160619918,3.795984390619116,29.183170619486038,13.780939585090309,,,10.043435870823945,5.06657899347244,7.720784134839784
robust,C_full,pixel,121,9,6,6.467169114457167,294,blur,6.4368088415004685,6.460138658551336,0.004694522815064257,18,1233,,6.467169114457167,18.387261874708937,9.265177034460068,9.265216779951816,,,11.315421088480225,15.50083216708576
robust,E_rand,random_sub,121,9,6,6.467169114457167,294,blur,6.466727441414189,6.466770798573484,6.829464873431515e-05,8,1232,,6.467169114457167,18.387261874708937,9.265177034460068,9.265216779951816,,,11.315421088480225,15.50083216708576
robust,E_corr,corrupt_sub,121,9,6,6.467169114457167,294,blur,6.314433244694944,6.34859028652151,0.023617113927141078,13,1227,,6.467169114457167,18.387261874708937,9.265177034460068,9.265216779951816,,,11.315421088480225,15.50083216708576
standard,C_full,pixel,122,7,8,3.342214207969651,353,blur,3.342214207969651,3.3692371128971685,0.0,2,1173,3.658817854714567,3.342214207969651,24.349940117143326,10.377388481217725,10.377412319179289,,5.886133098385163,4.883897104220244,5.427160354069973
standard,E_rand,random_sub,122,7,8,3.342214207969651,353,blur,3.342214207969651,3.382356738545401,0.0,5,1173,3.658817854714567,3.342214207969651,24.349940117143326,10.377388481217725,10.377412319179289,,5.886133098385163,4.883897104220244,5.427160354069973
standard,E_corr,corrupt_sub,122,7,8,3.342214207969651,353,blur,3.3421453644321177,3.377630207029018,2.0598182297584622e-05,3,1173,3.658817854714567,3.342214207969651,24.349940117143326,10.377388481217725,10.377412319179289,,5.886133098385163,4.883897104220244,5.427160354069973
robust,C_full,pixel,122,7,6,6.04074380738945,292,blur,6.04074380738945,6.083352082283936,0.0,2,1234,6.941650678127733,6.04074380738945,17.947781287043224,7.712957292637905,,,,7.295753755274584,10.324836387006716
robust,E_rand,random_sub,122,7,6,6.04074380738945,292,blur,6.04074380738945,6.1390286450485165,0.0,4,1234,6.941650678127733,6.04074380738945,17.947781287043224,7.712957292637905,,,,7.295753755274584,10.324836387006716
robust,E_corr,corrupt_sub,122,7,6,6.04074380738945,292,blur,5.887200827305793,5.889032093852645,0.025417893057446562,14,1223,6.941650678127733,6.04074380738945,17.947781287043224,7.712957292637905,,,,7.295753755274584,10.324836387006716
standard,C_full,pixel,123,2,7,1.6293139915250126,311,jpeg,1.4618171048367823,1.4618171048367823,0.10280209189847794,14,1201,1.6293139915250126,3.1020789133104882,25.00685651552209,8.85444903086193,8.854414645840428,,4.311574407686655,4.62174925525188,
standard,E_rand,random_sub,123,2,7,1.6293139915250126,311,jpeg,1.6263397112903044,1.6263397112903044,0.0018254800794561751,23,1192,1.6293139915250126,3.1020789133104882,25.00685651552209,8.85444903086193,8.854414645840428,,4.311574407686655,4.62174925525188,
standard,E_corr,corrupt_sub,123,2,7,1.6293139915250126,311,jpeg,1.4318101392155311,1.448160935676903,0.12121902428679256,14,1206,1.6293139915250126,3.1020789133104882,25.00685651552209,8.85444903086193,8.854414645840428,,4.311574407686655,4.62174925525188,
robust,C_full,pixel,123,2,5,3.651222170549992,245,blur,3.6478328328525467,3.6530096773760716,0.0009282748458264546,15,1278,,3.651222170549992,21.011055843293526,8.517084687863553,8.516959982819355,,,6.375172817666013,
robust,E_rand,random_sub,123,2,5,3.651222170549992,245,blur,3.650259981135412,3.650259981135412,0.0002635252991014215,17,1276,,3.651222170549992,21.011055843293526,8.517084687863553,8.516959982819355,,,6.375172817666013,
robust,E_corr,corrupt_sub,123,2,5,3.651222170549992,245,blur,3.5738305077341765,3.5994823716474293,0.021196097964139463,14,1271,,3.651222170549992,21.011055843293526,8.517084687863553,8.516959982819355,,,6.375172817666013,
