model,arm,image_idx,y_true,k_total,phase1_l2,phase1_queries,winning_corruption,best_l2,final_l2,IR_phase3,n_gens,queries_phase3,p1_jpeg,p1_blur,p1_brightness,p1_contrast,p1_inversion,p1_hue_shift,p1_posterize,p1_fractal_random,p1_sharpen,p1_saturation,p1_gamma
robust,E_sep_k14,109,1,14,5.084754047154322,338,blur,4.778644990289196,4.829213753889427,0.060201349765666594,15,1174,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,,,15.36000987313402
robust,E_full_k14,109,1,14,5.084754047154322,338,blur,5.084754047154322,5.258859571846027,0.0,13,1189,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,,,15.36000987313402
robust,E_full_k14_lam28,109,1,14,5.084754047154322,338,blur,4.811342085787284,4.87835423219725,0.053770931461287384,11,1177,6.812346069118275,5.084754047154322,17.06711321670304,6.679227523127597,6.679205911421132,,,6.781580757064235,,,15.36000987313402
standard,E_sep_k14,110,2,14,2.2347474812087196,196,blur,2.2347474812087196,2.2968370864714567,0.0,2,1330,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,,,
standard,E_full_k14,110,2,14,2.2347474812087196,196,blur,2.2347474812087196,2.350311516507048,0.0,2,1330,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,,,
standard,E_full_k14_lam28,110,2,14,2.2347474812087196,196,blur,2.225114012182096,2.251068670872734,0.00431076401590271,8,1330,,2.2347474812087196,24.890324559976452,11.567536174181186,,,,4.594226112937151,,,
robust,E_sep_k14,110,2,14,3.5370620702168165,201,blur,3.4585135081467726,3.504420476178246,0.022207289697132454,15,1324,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,,,
robust,E_full_k14,110,2,14,3.5370620702168165,201,blur,3.4948182297683266,3.5283115313743227,0.0119432002068034,14,1316,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,,,
robust,E_full_k14_lam28,110,2,14,3.5370620702168165,201,blur,3.5208851757110833,3.834751918867992,0.004573539899666395,11,1307,,3.5370620702168165,18.080969126986368,8.998080954335627,,,,6.7467065151644094,,,
standard,E_sep_k14,111,8,14,1.3184291629019826,256,blur,0.8839598040341291,0.8839598040341291,0.32953561032550804,18,1258,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,,,
standard,E_full_k14,111,8,14,1.3184291629019826,256,blur,0.8570196662653237,0.8650132563967982,0.3499691220581428,16,1252,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,,,
standard,E_full_k14_lam28,111,8,14,1.3184291629019826,256,blur,1.1443907638555215,1.1622527074720765,0.1320043609042952,13,1254,2.0019995422661743,1.3184291629019826,21.229720053047288,11.769270277680276,,,9.217932808495721,1.8868582877908333,,,
robust,E_sep_k14,111,8,14,5.526838952055748,175,fractal_random,3.572132268468896,3.572132268468896,0.3536753468924193,22,1352,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,,,16.63715665102546
robust,E_full_k14,111,8,14,5.526838952055748,175,fractal_random,3.959893026918876,3.96697726582032,0.2835157562450838,20,1337,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,,,16.63715665102546
robust,E_full_k14_lam28,111,8,14,5.526838952055748,175,fractal_random,5.526753411390749,5.5714296655476225,1.5477321800126417e-05,3,1351,,,16.77717688797147,,,,13.13561536175689,5.526838952055748,,,16.63715665102546
standard,E_sep_k14,112,8,14,1.7335519068031833,260,blur,1.685306125560227,1.704559131839908,0.027830595123007024,16,1264,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,,,
standard,E_full_k14,112,8,14,1.7335519068031833,260,blur,1.7300471676302278,1.7300471676302278,0.0020217099696878986,3,1266,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,,,
standard,E_full_k14_lam28,112,8,14,1.7335519068031833,260,blur,1.239836905830815,1.239836905830815,0.2847996642239693,14,1249,3.9042042112849744,1.7335519068031833,22.119404824422666,7.56931814601564,,,7.718928652494521,2.5959068549723936,,,
robust,E_sep_k14,112,8,14,3.8985068039808355,196,fractal_random,3.4925912531989556,3.510002173262637,0.10412077525872014,18,1319,,,12.345037949245269,,,,,3.8985068039808355,,12.247478571258535,16.51498449443861
robust,E_full_k14,112,8,14,3.8985068039808355,196,fractal_random,3.368359864051911,3.3989074590669346,0.13598717831852497,18,1314,,,12.345037949245269,,,,,3.8985068039808355,,12.247478571258535,16.51498449443861
robust,E_full_k14_lam28,112,8,14,3.8985068039808355,196,fractal_random,3.114073415362615,3.1319616471280645,0.20121380519772894,18,1321,,,12.345037949245269,,,,,3.8985068039808355,,12.247478571258535,16.51498449443861
standard,E_sep_k14,113,3,14,2.888716254927103,120,fractal_random,0.9179528043908775,0.9377539718954366,0.6822281167888391,27,1395,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,,,
standard,E_full_k14,113,3,14,2.888716254927103,120,fractal_random,0.9375589268925987,0.9401473378901312,0.6754409764913868,28,1402,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,,,
standard,E_full_k14_lam28,113,3,14,2.888716254927103,120,fractal_random,1.248845914734517,1.260297929203573,0.5676813489021504,20,1387,,,,12.812169400426635,,,3.031870723078356,2.888716254927103,,,
robust,E_sep_k14,113,3,14,7.297335512690532,250,contrast,3.0805766309784564,3.166278576259119,0.5778491168973748,22,1277,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,11.749694573802264,,15.005447387060523
robust,E_full_k14,113,3,14,7.297335512690532,250,contrast,3.8517542530195055,3.898890119396619,0.47216977397831594,18,1256,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,11.749694573802264,,15.005447387060523
robust,E_full_k14_lam28,113,3,14,7.297335512690532,250,contrast,6.24603218748301,6.25286598911739,0.1440667382470271,7,1276,,8.836891336039164,,7.297335512690532,,,,9.312885060644568,11.749694573802264,,15.005447387060523
standard,E_sep_k14,114,2,14,1.7761046627963464,351,fractal_random,1.217603567901941,1.2353516157075177,0.31445280595969294,19,1154,2.028082595180713,2.0270328003732043,17.13058211058373,8.298027441090847,,,6.667246135585977,1.7761046627963464,10.593107351035949,9.594623679681918,
