model,arm,phase1_type,phase3_cfg,image_idx,y_true,phase1_l2_uniform,phase1_l2,phase1_queries,winning_corruption,jpeg_l2,blur_l2,fractal_l2,best_l2,final_l2,IR_phase3,IR_total,n_gens,queries_phase3
standard,D,corruption,lam14_xi0.75_tau3,166,2,18.87376611430549,1.281305573996467,128,fractal,1.5899018090863974,2.2645283014136925,1.281305573996467,1.107393017506514,1.1103912266002633,0.13573074215817968,0.9413263356767382,24,1399
robust,C,corruption,lam28_xi1.0_tau3,166,2,,3.250127991989933,144,blur,4.080369244340022,3.250127991989933,4.0272719449776435,3.250127991989933,3.305994399229432,0.0,,9,1382
robust,D,corruption,lam14_xi0.75_tau3,166,2,,3.250127991989933,144,blur,4.080369244340022,3.250127991989933,4.0272719449776435,3.238001622738868,3.2754716434393525,0.003731043602267543,,15,1359
standard,A,uniform,lam28_xi1.0_tau3,167,7,2.085881590947281,2.085881590947281,27,,,,,0.9867281774472207,0.9952254898188769,0.5269490935009841,0.5269490935009841,24,1500
standard,B,uniform,lam14_xi0.75_tau3,167,7,2.085881590947281,2.085881590947281,27,,,,,0.9995438710862862,0.9995438710862862,0.5208050756935085,0.5208050756935085,29,1500
standard,C,corruption,lam28_xi1.0_tau3,167,7,2.085881590947281,1.1581411669281916,128,fractal,1.7881101339214232,2.7921916769756456,1.1581411669281916,1.138550609700997,1.1409946268786244,0.01691551754364784,0.45416335488922155,6,1398
standard,D,corruption,lam14_xi0.75_tau3,167,7,2.085881590947281,1.1581411669281916,128,fractal,1.7881101339214232,2.7921916769756456,1.1581411669281916,1.1581411669281916,1.1627550429642606,0.0,0.44477137534818834,2,1398
robust,A,uniform,lam28_xi1.0_tau3,167,7,13.09118639345317,13.09118639345317,27,,,,,12.108308973098465,12.108308973098465,0.07507932366208121,0.07507932366208121,12,1499
robust,B,uniform,lam14_xi0.75_tau3,167,7,13.09118639345317,13.09118639345317,27,,,,,12.28495598330675,12.28495598330675,0.06158574065904452,0.06158574065904452,14,1499
robust,C,corruption,lam28_xi1.0_tau3,167,7,13.09118639345317,9.309849669960066,97,blur,,9.309849669960066,11.12718823206222,9.302176669140568,9.302176669140568,0.0008241809579650019,0.28943211183727885,2,1429
robust,D,corruption,lam14_xi0.75_tau3,167,7,13.09118639345317,9.309849669960066,97,blur,,9.309849669960066,11.12718823206222,9.309849669960066,9.342116887056083,0.0,0.28884599224590746,2,1429
standard,A,uniform,lam28_xi1.0_tau3,168,5,1.4208679315907093,1.4208679315907093,27,,,,,0.9936575728147009,0.993975915867088,0.30066859085047554,0.30066859085047554,8,1499
standard,B,uniform,lam14_xi0.75_tau3,168,5,1.4208679315907093,1.4208679315907093,27,,,,,1.417321624555621,1.417321624555621,0.0024958737939268444,0.0024958737939268444,3,1499
standard,C,corruption,lam28_xi1.0_tau3,168,5,1.4208679315907093,0.350436035289492,125,fractal,2.2806577068548184,2.0764508156174384,0.350436035289492,0.350436035289492,0.353538144935512,0.0,0.7533648078768538,2,1401
standard,D,corruption,lam14_xi0.75_tau3,168,5,1.4208679315907093,0.350436035289492,125,fractal,2.2806577068548184,2.0764508156174384,0.350436035289492,0.34066599323306695,0.34066599323306695,0.027879672957588746,0.7602409163730792,20,1377
robust,A,uniform,lam28_xi1.0_tau3,168,5,7.007613315867768,7.007613315867768,27,,,,,6.97752374924029,6.986418426753041,0.004293839467332478,0.004293839467332478,11,1499
robust,B,uniform,lam14_xi0.75_tau3,168,5,7.007613315867768,7.007613315867768,27,,,,,6.883117317967491,6.886616964687658,0.01776582015711009,0.01776582015711009,9,1499
robust,C,corruption,lam28_xi1.0_tau3,168,5,7.007613315867768,6.247830121135469,97,blur,,6.247830121135469,9.758358023992619,6.247830121135469,6.305340954749767,0.0,0.10842253424741272,3,1429
robust,D,corruption,lam14_xi0.75_tau3,168,5,7.007613315867768,6.247830121135469,97,blur,,6.247830121135469,9.758358023992619,6.247830121135469,6.270617170457297,0.0,0.10842253424741272,2,1429
standard,A,uniform,lam28_xi1.0_tau3,169,1,3.400671846661751,3.400671846661751,27,,,,,2.0641294670112065,2.0641294670112065,0.39302303777488945,0.39302303777488945,19,1484
standard,B,uniform,lam14_xi0.75_tau3,169,1,3.400671846661751,3.400671846661751,27,,,,,2.005725626366237,2.005725626366237,0.41019724430772536,0.41019724430772536,25,1500
standard,C,corruption,lam28_xi1.0_tau3,169,1,3.400671846661751,0.8460860373698237,130,jpeg,0.8460860373698237,1.4703161481046332,1.706031035401844,0.7858827647349672,0.7926398834619651,0.07115502440154518,0.7689036754585937,19,1397
standard,D,corruption,lam14_xi0.75_tau3,169,1,3.400671846661751,0.8460860373698237,130,jpeg,0.8460860373698237,1.4703161481046332,1.706031035401844,0.717458734689036,0.717458734689036,0.15202626801482694,0.7890244142805708,25,1372
robust,A,uniform,lam28_xi1.0_tau3,169,1,7.000392662290666,7.000392662290666,27,,,,,6.999255379935127,6.999255379935127,0.00016245979481481718,0.00016245979481481718,2,1499
robust,B,uniform,lam14_xi0.75_tau3,169,1,7.000392662290666,7.000392662290666,27,,,,,4.8047554932109415,4.8047554932109415,0.31364485893870825,0.31364485893870825,30,1491
robust,C,corruption,lam28_xi1.0_tau3,169,1,7.000392662290666,2.34038043651524,138,blur,2.7918851875054242,2.34038043651524,4.415744751719959,2.297724521185495,2.297724521185495,0.0182260604576146,0.6717720516503665,18,1381
robust,D,corruption,lam14_xi0.75_tau3,169,1,7.000392662290666,2.34038043651524,138,blur,2.7918851875054242,2.34038043651524,4.415744751719959,2.334232415077674,2.342524061845018,0.002626932502785836,0.6665569307773848,22,1389
standard,A,uniform,lam28_xi1.0_tau3,170,7,2.7443599668800642,2.7443599668800642,27,,,,,2.7214852504619422,2.7237133347906948,0.008335173480950898,0.008335173480950898,4,1499
standard,B,uniform,lam14_xi0.75_tau3,170,7,2.7443599668800642,2.7443599668800642,27,,,,,1.896250882007084,1.901605988832223,0.30903711433932485,0.30903711433932485,30,1500
standard,C,corruption,lam28_xi1.0_tau3,170,7,2.7443599668800642,3.1133559136161746,133,jpeg,3.1133559136161746,4.7793159973604,4.25790650633907,3.1133559136161746,3.1392228400848747,0.0,-0.13445610313125386,4,1393
standard,D,corruption,lam14_xi0.75_tau3,170,7,2.7443599668800642,3.1133559136161746,133,jpeg,3.1133559136161746,4.7793159973604,4.25790650633907,2.286201243130325,2.286201243130325,0.2656794447651526,0.16694556445909636,22,1394
robust,A,uniform,lam28_xi1.0_tau3,170,7,10.337672728994272,10.337672728994272,27,,,,,9.934391665408832,9.959011846592064,0.03901081744001727,0.03901081744001727,15,1475
robust,B,uniform,lam14_xi0.75_tau3,170,7,10.337672728994272,10.337672728994272,27,,,,,9.859697628196765,9.859697628196765,0.04623623839985975,0.04623623839985975,12,1499
robust,C,corruption,lam28_xi1.0_tau3,170,7,10.337672728994272,7.0968807031674634,143,blur,7.517254978591095,7.0968807031674634,10.504883448944206,7.004056440149221,7.004056440149221,0.01307958621550634,0.32247260831687896,21,1362
robust,D,corruption,lam14_xi0.75_tau3,170,7,10.337672728994272,7.0968807031674634,143,blur,7.517254978591095,7.0968807031674634,10.504883448944206,7.075258303486973,7.075258303486973,0.00304674695614368,0.3155849978068218,23,1369
standard,A,uniform,lam28_xi1.0_tau3,171,1,2.8088068492340352,2.8088068492340352,27,,,,,1.4265310995164864,1.4265310995164864,0.4921220375457632,0.4921220375457632,20,1488
standard,B,uniform,lam14_xi0.75_tau3,171,1,2.8088068492340352,2.8088068492340352,27,,,,,1.7540961777737896,1.7554584017750454,0.37550131713323986,0.37550131713323986,10,1499
standard,C,corruption,lam28_xi1.0_tau3,171,1,2.8088068492340352,1.9006290890744064,131,jpeg,1.9006290890744064,2.512752768867877,2.2107001809886873,1.7538463914750564,1.7539012268546115,0.07722848105562365,0.3755902468148238,13,1395
standard,D,corruption,lam14_xi0.75_tau3,171,1,2.8088068492340352,1.9006290890744064,131,jpeg,1.9006290890744064,2.512752768867877,2.2107001809886873,1.5279266946642618,1.529246840808695,0.19609422824926256,0.45602286783054197,7,1395
robust,A,uniform,lam28_xi1.0_tau3,171,1,6.861317122300166,6.861317122300166,27,,,,,6.806211243220763,6.828555148816568,0.008031384950901338,0.008031384950901338,11,1499
robust,B,uniform,lam14_xi0.75_tau3,171,1,6.861317122300166,6.861317122300166,27,,,,,6.548218025471746,6.548218025471746,0.04563250630273417,0.04563250630273417,17,1499
robust,C,corruption,lam28_xi1.0_tau3,171,1,6.861317122300166,5.492366177578602,97,blur,,5.492366177578602,7.348959241985068,5.492366177578602,5.568567338435543,0.0,0.19951722392662727,4,1429
robust,D,corruption,lam14_xi0.75_tau3,171,1,6.861317122300166,5.492366177578602,97,blur,,5.492366177578602,7.348959241985068,5.492366177578602,5.518279232749242,0.0,0.19951722392662727,2,1429
standard,A,uniform,lam28_xi1.0_tau3,172,3,2.2577677944466688,2.2577677944466688,27,,,,,1.8157648776546251,1.8181086105599045,0.19576987406730603,0.19576987406730603,18,1475
standard,B,uniform,lam14_xi0.75_tau3,172,3,2.2577677944466688,2.2577677944466688,27,,,,,1.686164221889518,1.6917308139545826,0.25317199313547595,0.25317199313547595,21,1500
standard,C,corruption,lam28_xi1.0_tau3,172,3,2.2577677944466688,2.9796699992843543,87,fractal,,7.093858927889206,2.9796699992843543,2.1060807777773616,2.1082616465323083,0.29318321213987053,0.06718450721212563,10,1439
standard,D,corruption,lam14_xi0.75_tau3,172,3,2.2577677944466688,2.9796699992843543,87,fractal,,7.093858927889206,2.9796699992843543,1.8347922369804672,1.8347965139650693,0.3842297175790807,0.1873423646606067,25,1420
robust,A,uniform,lam28_xi1.0_tau3,172,3,6.752358769079948,6.752358769079948,27,,,,,6.752358769079948,6.783336938844903,0.0,0.0,4,1499
robust,B,uniform,lam14_xi0.75_tau3,172,3,6.752358769079948,6.752358769079948,27,,,,,6.6337990154999735,6.642229604076939,0.01755827224745187,0.01755827224745187,5,1499
robust,C,corruption,lam28_xi1.0_tau3,172,3,6.752358769079948,5.606671323136761,96,blur,,5.606671323136761,8.310357052372412,5.606671323136761,5.638632234072102,0.0,0.16967218199208542,2,1430
robust,D,corruption,lam14_xi0.75_tau3,172,3,6.752358769079948,5.606671323136761,96,blur,,5.606671323136761,8.310357052372412,5.49068255367394,5.49068255367394,0.020687634922378337,0.18684970075692817,25,1424
standard,A,uniform,lam28_xi1.0_tau3,173,0,2.7476310903333125,2.7476310903333125,27,,,,,2.515901124115322,2.518835493932109,0.08433809292421408,0.08433809292421408,6,1499
standard,B,uniform,lam14_xi0.75_tau3,173,0,2.7476310903333125,2.7476310903333125,27,,,,,1.4891044146661936,1.4995082146393006,0.458040630015745,0.458040630015745,29,1475
standard,C,corruption,lam28_xi1.0_tau3,173,0,2.7476310903333125,1.3817188092170791,83,fractal,6.572780147500175,,1.3817188092170791,1.3817188092170791,1.3926108017691101,0.0,0.49712360801337996,2,1443
standard,D,corruption,lam14_xi0.75_tau3,173,0,2.7476310903333125,1.3817188092170791,83,fractal,6.572780147500175,,1.3817188092170791,1.3715233926641783,1.3717976093097866,0.007378792620386925,0.5008342286235377,5,1443
robust,A,uniform,lam28_xi1.0_tau3,173,0,6.106749327313908,6.106749327313908,27,,,,,5.238666559400404,5.242835222351798,0.14215136750919105,0.14215136750919105,14,1499
robust,B,uniform,lam14_xi0.75_tau3,173,0,6.106749327313908,6.106749327313908,27,,,,,5.334675895340724,5.336793728925442,0.1264295274934407,0.1264295274934407,13,1499
robust,C,corruption,lam28_xi1.0_tau3,173,0,6.106749327313908,4.96653078188954,47,fractal,,,4.96653078188954,4.479447852227328,4.492740544610773,0.09807307173819611,0.2664758921424991,13,1479
robust,D,corruption,lam14_xi0.75_tau3,173,0,6.106749327313908,4.96653078188954,47,fractal,,,4.96653078188954,4.598559356354203,4.600977578494333,0.07409023354433755,0.24697099719059404,17,1479
standard,A,uniform,lam28_xi1.0_tau3,174,5,4.905386590311557,4.905386590311557,27,,,,,4.149069044824394,4.155207949443192,0.15418102764437308,0.15418102764437308,5,1499
standard,B,uniform,lam14_xi0.75_tau3,174,5,4.905386590311557,4.905386590311557,27,,,,,4.905386590311557,4.918288800835608,0.0,0.0,2,1499
standard,C,corruption,lam28_xi1.0_tau3,174,5,4.905386590311557,2.0184025353159236,136,blur,2.2083475272255373,2.0184025353159236,4.640308700858029,2.0095047508322708,2.0170657455512906,0.0044083300174115984,0.5903473225125279,21,1391
standard,D,corruption,lam14_xi0.75_tau3,174,5,4.905386590311557,2.0184025353159236,136,blur,2.2083475272255373,2.0184025353159236,4.640308700858029,2.005861768364288,2.005861768364288,0.006213214030506867,0.591089971924743,28,1391
robust,A,uniform,lam28_xi1.0_tau3,174,5,6.648379030373046,6.648379030373046,27,,,,,6.180872644842794,6.180872644842794,0.07031885266986941,0.07031885266986941,15,1486
robust,B,uniform,lam14_xi0.75_tau3,174,5,6.648379030373046,6.648379030373046,27,,,,,6.126234260014749,6.131982470897418,0.07853715439100036,0.07853715439100036,17,1477
robust,C,corruption,lam28_xi1.0_tau3,174,5,6.648379030373046,3.6234470775830343,141,blur,5.92166625586365,3.6234470775830343,5.8273799467782545,3.6234470775830343,3.6525720917729387,0.0,0.45498789087845976,3,1385
robust,D,corruption,lam14_xi0.75_tau3,174,5,6.648379030373046,3.6234470775830343,141,blur,5.92166625586365,3.6234470775830343,5.8273799467782545,3.5989836592307656,3.5989836592307656,0.0067514214582062235,0.45866749732696516,22,1385
standard,A,uniform,lam28_xi1.0_tau3,175,7,4.944966567250752,4.944966567250752,27,,,,,4.438144660564682,4.450876095499304,0.10249248398212063,0.10249248398212063,18,1500
standard,B,uniform,lam14_xi0.75_tau3,175,7,4.944966567250752,4.944966567250752,27,,,,,3.8585058047875167,3.8585058047875167,0.21971043639780843,0.21971043639780843,25,1500
standard,C,corruption,lam28_xi1.0_tau3,175,7,4.944966567250752,3.638946207818295,136,blur,5.555346922489826,3.638946207818295,5.231040574741997,3.638946207818295,3.668347620302383,0.0,0.2641110595331212,4,1390
standard,D,corruption,lam14_xi0.75_tau3,175,7,4.944966567250752,3.638946207818295,136,blur,5.555346922489826,3.638946207818295,5.231040574741997,3.2397009629418623,3.2397009629418623,0.10971452230281724,0.3448487631043711,21,1378
robust,A,uniform,lam28_xi1.0_tau3,175,7,7.527605766956696,7.527605766956696,27,,,,,7.527605766956696,7.682739141993803,0.0,0.0,13,1500
robust,B,uniform,lam14_xi0.75_tau3,175,7,7.527605766956696,7.527605766956696,27,,,,,7.527605766956696,7.560039767313037,0.0,0.0,14,1484
robust,C,corruption,lam28_xi1.0_tau3,175,7,7.527605766956696,6.123607588425963,96,blur,,6.123607588425963,8.87857622202003,6.123607588425963,6.165219968674484,0.0,0.18651324498072772,3,1430
robust,D,corruption,lam14_xi0.75_tau3,175,7,7.527605766956696,6.123607588425963,96,blur,,6.123607588425963,8.87857622202003,6.123607588425963,6.132287636085511,0.0,0.18651324498072772,2,1430
standard,A,uniform,lam28_xi1.0_tau3,176,4,7.064963421475623,7.064963421475623,27,,,,,5.057829423086011,5.063097487149066,0.2840968705214319,0.2840968705214319,11,1499
standard,B,uniform,lam14_xi0.75_tau3,176,4,7.064963421475623,7.064963421475623,27,,,,,5.7899770267288115,5.7919985952485,0.1804660999193838,0.1804660999193838,9,1499
standard,C,corruption,lam28_xi1.0_tau3,176,4,7.064963421475623,2.3195157173041374,136,jpeg,2.3195157173041374,2.541542702020352,3.5278234571372113,2.034966787306346,2.034966787306346,0.12267600856290334,0.711963577741877,21,1379
standard,D,corruption,lam14_xi0.75_tau3,176,4,7.064963421475623,2.3195157173041374,136,jpeg,2.3195157173041374,2.541542702020352,3.5278234571372113,2.231097407643114,2.231097407643114,0.0381192974901622,0.6842025535672036,22,1364
robust,A,uniform,lam28_xi1.0_tau3,176,4,9.104272020167281,9.104272020167281,27,,,,,7.174296916928047,7.3311059141928006,0.21198565892627763,0.21198565892627763,22,1481
robust,B,uniform,lam14_xi0.75_tau3,176,4,9.104272020167281,9.104272020167281,27,,,,,7.082033719977779,7.108511383727152,0.22211971431762492,0.22211971431762492,21,1499
robust,C,corruption,lam28_xi1.0_tau3,176,4,9.104272020167281,7.136041830501855,50,fractal,,,7.136041830501855,6.653056960399411,6.658489969138115,0.06768246060974639,0.26923789780644447,8,1476
robust,D,corruption,lam14_xi0.75_tau3,176,4,9.104272020167281,7.136041830501855,50,fractal,,,7.136041830501855,6.984371112625479,6.996367734468623,0.02125418004531369,0.2328468330961459,7,1476
standard,A,uniform,lam28_xi1.0_tau3,177,5,4.845540128204175,4.845540128204175,27,,,,,2.3670971486914114,2.3670971486914114,0.5114895169449993,0.5114895169449993,19,1486
standard,B,uniform,lam14_xi0.75_tau3,177,5,4.845540128204175,4.845540128204175,27,,,,,3.7622618847655467,3.7654676260708504,0.22356191771754172,0.22356191771754172,3,1499
standard,C,corruption,lam28_xi1.0_tau3,177,5,4.845540128204175,2.9218893492325226,136,blur,3.6434705583405664,2.9218893492325226,4.155021327868678,1.8695621096616972,1.8695621096616972,0.3601530084796793,0.614168480665419,20,1375
standard,D,corruption,lam14_xi0.75_tau3,177,5,4.845540128204175,2.9218893492325226,136,blur,3.6434705583405664,2.9218893492325226,4.155021327868678,1.7869174752345969,1.7869174752345969,0.3884376642448979,0.631224295340455,20,1391
robust,A,uniform,lam28_xi1.0_tau3,177,5,10.322424905394096,10.322424905394096,27,,,,,9.344012550128008,9.344012550128008,0.09478512696709541,0.09478512696709541,15,1475
robust,B,uniform,lam14_xi0.75_tau3,177,5,10.322424905394096,10.322424905394096,27,,,,,9.386564374091536,9.403185317431966,0.09066285682674378,0.09066285682674378,8,1499
robust,C,corruption,lam28_xi1.0_tau3,177,5,10.322424905394096,6.840456232083107,97,blur,,6.840456232083107,7.24634030895245,6.483688206562615,6.483688206562615,0.05215558924961449,0.37188322840939314,19,1430
robust,D,corruption,lam14_xi0.75_tau3,177,5,10.322424905394096,6.840456232083107,97,blur,,6.840456232083107,7.24634030895245,6.840456232083107,6.868979301551129,0.0,0.33732080448378443,2,1429
standard,A,uniform,lam28_xi1.0_tau3,178,0,2.003592020607419,2.003592020607419,27,,,,,1.1325012268062276,1.135676843104056,0.4347645552796259,0.4347645552796259,20,1491
standard,B,uniform,lam14_xi0.75_tau3,178,0,2.003592020607419,2.003592020607419,27,,,,,1.4093720448720153,1.4093720448720153,0.2965773319237202,0.2965773319237202,6,1499
standard,C,corruption,lam28_xi1.0_tau3,178,0,2.003592020607419,1.0384823917657482,83,fractal,,10.606323965127427,1.0384823917657482,1.0282965062050553,1.0355229573250488,0.009808433577167989,0.48677350696709615,5,1443
standard,D,corruption,lam14_xi0.75_tau3,178,0,2.003592020607419,1.0384823917657482,83,fractal,,10.606323965127427,1.0384823917657482,1.0380933015306717,1.0400025026965498,0.0003746719618566843,0.48188389110475793,3,1443
robust,A,uniform,lam28_xi1.0_tau3,178,0,11.237470424059216,11.237470424059216,27,,,,,11.015613333116312,11.015613333116312,0.019742618451561198,0.019742618451561198,15,1491
robust,B,uniform,lam14_xi0.75_tau3,178,0,11.237470424059216,11.237470424059216,27,,,,,10.765819968947904,10.768881587205044,0.04197122993992648,0.04197122993992648,14,1499
robust,C,corruption,lam28_xi1.0_tau3,178,0,11.237470424059216,9.213789229125203,51,fractal,,,9.213789229125203,7.7392655419822125,7.7392655419822125,0.1600344495055253,0.3112982504129588,19,1453
robust,D,corruption,lam14_xi0.75_tau3,178,0,11.237470424059216,9.213789229125203,51,fractal,,,9.213789229125203,8.067015697017242,8.067015697017242,0.12446274855983877,0.28213242014449175,26,1475
standard,A,uniform,lam28_xi1.0_tau3,179,2,18.81354521983988,18.81354521983988,27,,,,,4.506560816551421,4.506560816551421,0.7604619031718162,0.7604619031718162,19,1495
standard,B,uniform,lam14_xi0.75_tau3,179,2,18.81354521983988,18.81354521983988,27,,,,,4.965702048199633,4.972362665936029,0.7360570806738203,0.7360570806738203,23,1500
standard,C,corruption,lam28_xi1.0_tau3,179,2,18.81354521983988,2.8850560743969624,137,jpeg,2.8850560743969624,5.365150551360245,5.011394017312235,2.7527557120580872,2.7527557120580872,0.045857119905902965,0.85368224436747,17,1373
standard,D,corruption,lam14_xi0.75_tau3,179,2,18.81354521983988,2.8850560743969624,137,jpeg,2.8850560743969624,5.365150551360245,5.011394017312235,2.7406330003644115,2.7406330003644115,0.05005901802540819,0.8543266052017527,21,1366
robust,C,corruption,lam28_xi1.0_tau3,179,2,,5.41386206482461,72,blur,,5.41386206482461,,5.22293822582062,5.22293822582062,0.03526573760430205,,15,1449
robust,D,corruption,lam14_xi0.75_tau3,179,2,,5.41386206482461,72,blur,,5.41386206482461,,5.15880903451743,5.163559686605938,0.04711110612963925,,17,1438
standard,A,uniform,lam28_xi1.0_tau3,180,4,3.836251242879808,3.836251242879808,27,,,,,2.3510661368567893,2.354626251542649,0.38714490057958656,0.38714490057958656,20,1478
standard,B,uniform,lam14_xi0.75_tau3,180,4,3.836251242879808,3.836251242879808,27,,,,,3.103494733039867,3.103494733039867,0.19100847766421925,0.19100847766421925,7,1499
standard,C,corruption,lam28_xi1.0_tau3,180,4,3.836251242879808,0.7624135759312927,127,jpeg,0.7624135759312927,0.923059454260631,0.8568080753522949,0.614941863052741,0.6149748648121521,0.1934274487418644,0.8397024010890605,21,1391
standard,D,corruption,lam14_xi0.75_tau3,180,4,3.836251242879808,0.7624135759312927,127,jpeg,0.7624135759312927,0.923059454260631,0.8568080753522949,0.5836023250365305,0.5836023250365305,0.2345331412499353,0.8478717143149284,26,1400
robust,A,uniform,lam28_xi1.0_tau3,180,4,5.928632666863809,5.928632666863809,27,,,,,5.175382550936687,5.2013752080451106,0.12705292404725488,0.12705292404725488,18,1500
robust,B,uniform,lam14_xi0.75_tau3,180,4,5.928632666863809,5.928632666863809,27,,,,,5.621778389617136,5.632423449435018,0.05175801816188355,0.05175801816188355,19,1481
robust,C,corruption,lam28_xi1.0_tau3,180,4,5.928632666863809,5.574703612274466,48,fractal,,,5.574703612274466,5.170475407019649,5.191910557139041,0.07251115635363675,0.127880626519777,14,1472
robust,D,corruption,lam14_xi0.75_tau3,180,4,5.928632666863809,5.574703612274466,48,fractal,,,5.574703612274466,5.29065181158954,5.341106560515953,0.05095370452690914,0.10761011705786029,18,1466
standard,A,uniform,lam28_xi1.0_tau3,181,3,0.567989990961252,0.567989990961252,29,,,,,0.567989990961252,0.5707026488892654,0.0,0.0,2,1497
standard,B,uniform,lam14_xi0.75_tau3,181,3,0.567989990961252,0.567989990961252,29,,,,,0.2358641243007739,0.2358641243007739,0.5847389424915687,0.5847389424915687,27,1481
standard,C,corruption,lam28_xi1.0_tau3,181,3,0.567989990961252,1.0739186689312228,84,jpeg,1.0739186689312228,,1.1284475740449889,0.4063773029890629,0.4063773029890629,0.6215939672661668,0.2845343941689534,22,1443
standard,D,corruption,lam14_xi0.75_tau3,181,3,0.567989990961252,1.0739186689312228,84,jpeg,1.0739186689312228,,1.1284475740449889,0.819855110667212,0.8199235498141156,0.23657616318082825,-0.4434323204880947,20,1442
robust,A,uniform,lam28_xi1.0_tau3,181,3,2.4001814289435455,2.4001814289435455,27,,,,,1.4435417718665664,1.4435417718665664,0.39856972708019406,0.39856972708019406,8,1499
robust,B,uniform,lam14_xi0.75_tau3,181,3,2.4001814289435455,2.4001814289435455,27,,,,,1.632698390041464,1.6328179907322418,0.3197604271273334,0.3197604271273334,13,1499
robust,C,corruption,lam28_xi1.0_tau3,181,3,2.4001814289435455,1.6184377979146853,83,fractal,,7.736280208670383,1.6184377979146853,0.9021343678439651,0.902135030079596,0.4425894099814392,0.6241390934180151,21,1443
robust,D,corruption,lam14_xi0.75_tau3,181,3,2.4001814289435455,1.6184377979146853,83,fractal,,7.736280208670383,1.6184377979146853,1.2598028657490694,1.2616038990774472,0.22159327508768495,0.475121817643769,14,1443
standard,A,uniform,lam28_xi1.0_tau3,182,4,5.228394283476013,5.228394283476013,27,,,,,5.228394283476013,5.2773919378647385,0.0,0.0,5,1499
standard,B,uniform,lam14_xi0.75_tau3,182,4,5.228394283476013,5.228394283476013,27,,,,,4.530761502745069,4.531218876017896,0.13343155525507433,0.13343155525507433,16,1499
standard,C,corruption,lam28_xi1.0_tau3,182,4,5.228394283476013,2.0897642013570352,134,fractal,2.376221841981144,2.5145886431041546,2.0897642013570352,1.8777352347529606,1.8777352347529606,0.10146071335052485,0.640858142491775,18,1383
standard,D,corruption,lam14_xi0.75_tau3,182,4,5.228394283476013,2.0897642013570352,134,fractal,2.376221841981144,2.5145886431041546,2.0897642013570352,1.8483230354420528,1.8483230354420528,0.1155351238949338,0.6464836171052454,22,1374
robust,A,uniform,lam28_xi1.0_tau3,182,4,7.008691199084931,7.008691199084931,27,,,,,6.8709813883504625,6.8734817969257405,0.019648434611079547,0.019648434611079547,14,1482
robust,B,uniform,lam14_xi0.75_tau3,182,4,7.008691199084931,7.008691199084931,27,,,,,6.701441473362385,6.701441473362385,0.043838388223276514,0.043838388223276514,18,1480
robust,C,corruption,lam28_xi1.0_tau3,182,4,7.008691199084931,2.6365627608929207,141,blur,3.821697511114704,2.6365627608929207,6.236942318289264,2.629594712124457,2.639499285990776,0.0026428533664427985,0.6248094490926092,20,1386
robust,D,corruption,lam14_xi0.75_tau3,182,4,7.008691199084931,2.6365627608929207,141,blur,3.821697511114704,2.6365627608929207,6.236942318289264,2.606501015786512,2.606501015786512,0.011401869719281001,0.6281044574874661,24,1367
standard,A,uniform,lam28_xi1.0_tau3,183,5,4.260025278051751,4.260025278051751,27,,,,,3.6864234426418183,3.699561568720243,0.13464751919788132,0.13464751919788132,4,1499
standard,B,uniform,lam14_xi0.75_tau3,183,5,4.260025278051751,4.260025278051751,27,,,,,2.7946392596650376,2.7957988305340193,0.34398528711474746,0.34398528711474746,10,1499
standard,C,corruption,lam28_xi1.0_tau3,183,5,4.260025278051751,2.6074375625214707,138,blur,4.819951533294572,2.6074375625214707,4.944509885777699,1.7871943265548234,1.7871943265548234,0.31457828473309535,0.5804733047564999,19,1372
standard,D,corruption,lam14_xi0.75_tau3,183,5,4.260025278051751,2.6074375625214707,138,blur,4.819951533294572,2.6074375625214707,4.944509885777699,1.6397855703161726,1.6397855703161726,0.37111223912474034,0.6150760938521707,24,1366
robust,A,uniform,lam28_xi1.0_tau3,183,5,11.108057795196386,11.108057795196386,27,,,,,10.008306613387623,10.008306613387623,0.09900481273011957,0.09900481273011957,14,1499
robust,B,uniform,lam14_xi0.75_tau3,183,5,11.108057795196386,11.108057795196386,27,,,,,10.611970776072617,10.611970776072617,0.04466010424777394,0.04466010424777394,12,1499
robust,C,corruption,lam28_xi1.0_tau3,183,5,11.108057795196386,4.672593139260119,98,blur,,4.672593139260119,9.4423740494054,4.600478363248065,4.606985631816459,0.015433566300932578,0.5858431376511639,20,1424
robust,D,corruption,lam14_xi0.75_tau3,183,5,11.108057795196386,4.672593139260119,98,blur,,4.672593139260119,9.4423740494054,4.618104667276137,4.618323631119634,0.011661291783818724,0.584256334237547,23,1422
standard,A,uniform,lam28_xi1.0_tau3,184,1,10.07156809300553,10.07156809300553,27,,,,,4.1295770250787385,4.1295770250787385,0.5899767556606569,0.5899767556606569,23,1488
standard,B,uniform,lam14_xi0.75_tau3,184,1,10.07156809300553,10.07156809300553,27,,,,,4.228623033259014,4.241153798298847,0.5801425364739683,0.5801425364739683,29,1500
standard,C,corruption,lam28_xi1.0_tau3,184,1,10.07156809300553,5.9830689695888255,142,jpeg,5.9830689695888255,7.173478052341312,9.296957154307687,4.827680613685963,4.827680613685963,0.1931096502105447,0.5206624659531741,17,1385
